parent_name,parent_entity_id,parent_entity_type,parent_lei,parent_permid,parent_registration_country,parent_headquarter_country,overall_share_percent,ownership_path,ownership_path_datasource_ids,immediate_source_owner,immediate_source_owner_entity_id,source_operator,source_operator_id,source_id,source_name,source_sector,source_subsector
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Amtipani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233098,Amtipani Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Argat Mine [unknown %],,natural person(s),E100000123261,,,42233099,Argat Mine,mineral-extraction,bauxite-mining
Vedanta Resources PLC,E100002011099,,,,,,,Vedanta Resources PLC -> Ariyurnadu Mine [unknown %],,Vedanta Resources PLC,E100002011099,,,42233100,Ariyurnadu Mine,mineral-extraction,bauxite-mining
Bombay Minerals Ltd,E100002011100,,,,,,,Bombay Minerals Ltd -> Asota-Mewasa Mine [unknown %],,Bombay Minerals Ltd,E100002011100,,,42233101,Asota-Mewasa Mine,mineral-extraction,bauxite-mining
Orient Ceratech Ltd,E100002011101,,,,,,,Orient Ceratech Ltd -> Avariyar-II Mine [unknown %],,Orient Ceratech Ltd,E100002011101,,,42233102,Avariyar-II Mine,mineral-extraction,bauxite-mining
Alatge Stone Crushing Industries,E100002011102,,,,,,,Alatge Stone Crushing Industries  -> Bagmandala Mine [unknown %],,Alatge Stone Crushing Industries,E100002011102,,,42233104,Bagmandala Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Bagru-Bhusar Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233105,Bagru-Bhusar Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Bahagara Mine [unknown %],,natural person(s),E100000123261,,,42233106,Bahagara Mine,mineral-extraction,bauxite-mining
,,,,,,,,,,,,Utkal Alumina International Ltd,E100002012124,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Baphlimali Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233107,Baphlimali Mine,mineral-extraction,bauxite-mining
Kunjilal Ishwari Prasad Agrawal,E100002011104,,,,,,,Kunjilal Ishwari Prasad Agrawal  -> Barui Mine [unknown %],,Kunjilal Ishwari Prasad Agrawal,E100002011104,,,42233108,Barui Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Bhogoli-Pilani Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233109,Bhogoli-Pilani Mine,mineral-extraction,bauxite-mining
Bauxite Mining Industries (India) Pvt Ltd,E100002011105,legal entity,,,,,,Bauxite Mining Industries (India) Pvt Ltd -> Bhopalka Mine [unknown %],,Bauxite Mining Industries (India) Pvt Ltd,E100002011105,,,42233110,Bhopalka Mine,mineral-extraction,bauxite-mining
,,,,,,,,,,,,Hindalco Industries Ltd,E100000120560,42233111,Bimarla Mine,mineral-extraction,bauxite-mining
Minerals and Minerals Ltd,E100002011927,legal entity,,,,,,Minerals and Minerals Ltd -> Bimarla Mine [unknown %],,Minerals and Minerals Ltd,E100002011927,,,42233111,Bimarla Mine,mineral-extraction,bauxite-mining
,,,,,,,,,,,,Bharat Aluminum Co Ltd,E100001010032,42233113,Bodai-Daldali Mine,mineral-extraction,bauxite-mining
Vedanta Resources PLC,E100002011099,,,,,,,Vedanta Resources PLC -> Bodai-Daldali Mine [unknown %],,Vedanta Resources PLC,E100002011099,,,42233113,Bodai-Daldali Mine,mineral-extraction,bauxite-mining
,,,,,,,,,,,,Katni Bauxite Pvt Ltd,E100002012125,42233114,Chachandih Mine,mineral-extraction,bauxite-mining
MP State Mining Corp Ltd,E100002011928,legal entity,,,,,,MP State Mining Corp Ltd -> Chachandih Mine [unknown %],,MP State Mining Corp Ltd,E100002011928,,,42233114,Chachandih Mine,mineral-extraction,bauxite-mining
Katni Minerals Pvt Ltd,E100002011929,legal entity,,,,,,Katni Minerals Pvt Ltd -> Chhapra Mine [unknown %],,Katni Minerals Pvt Ltd,E100002011929,,,42233115,Chhapra Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Chhelana Mine [unknown %],,natural person(s),E100000123261,,,42233116,Chhelana Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Chiro-Kukud Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233117,Chiro-Kukud Mine,mineral-extraction,bauxite-mining
Minerals and Minerals Ltd,E100002011927,legal entity,,,,,,Minerals and Minerals Ltd -> Chirodih Mine [unknown %],,Minerals and Minerals Ltd,E100002011927,,,42233118,Chirodih Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Chitti Mine [unknown %],,natural person(s),E100000123261,,,42233119,Chitti Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Gujarat Mineral Development Co Ltd [7.78%] -> Daban-Wamoti Mine [unknown %],,Gujarat Mineral Development Co Ltd,E100001000669,,,42233120,Daban-Wamoti Mine,mineral-extraction,bauxite-mining
State of Gujarat,E100000131638,state,,5000004492,,IND,,State of Gujarat  -> Gujarat Mineral Development Co Ltd [74.0%] -> Daban-Wamoti Mine [unknown %],,Gujarat Mineral Development Co Ltd,E100001000669,,,42233120,Daban-Wamoti Mine,mineral-extraction,bauxite-mining
Gujarat Mineral Development Co Ltd,E100001000669,legal entity,335800B8OP5L7DH9VD35,4295872462,IND,IND,,Gujarat Mineral Development Co Ltd -> Daban-Wamoti Mine [unknown %],,Gujarat Mineral Development Co Ltd,E100001000669,,,42233120,Daban-Wamoti Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Gujarat Mineral Development Co Ltd [18.22%] -> Daban-Wamoti Mine [unknown %],,Gujarat Mineral Development Co Ltd,E100001000669,,,42233120,Daban-Wamoti Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Dakor Mine [unknown %],,natural person(s),E100000123261,,,42233121,Dakor Mine,mineral-extraction,bauxite-mining
Bharatesh Construction Co,E100002011110,,,,,,,Bharatesh Construction Co -> Dandguri Mine [unknown %],,Bharatesh Construction Co,E100002011110,,,42233122,Dandguri Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Dedhrota Mine [unknown %],,natural person(s),E100000123261,,,42233123,Dedhrota Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Devnagar Mine [unknown %],,natural person(s),E100000123261,,,42233124,Devnagar Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Dhanagarwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233125,Dhanagarwadi Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Dharmendra Mine [unknown %],,natural person(s),E100000123261,,,42233126,Dharmendra Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
Hindalco Industries Ltd,E100000120560,legal entity,335800KXLE5NO5B4GF90,4295873625,IND,IND,,Hindalco Industries Ltd -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,,Life Insurance Corporation of India Ltd -> Hindalco Industries Ltd [9.65%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
Birla Group Holdings Pvt Ltd,E100001010420,legal entity,335800ILCQTLE8K8I628,5000003697,IND,IND,,Birla Group Holdings Pvt Ltd -> Hindalco Industries Ltd [10.16%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Hindalco Industries Ltd [5.16%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
Essel Mining & Industries Ltd,E100000153045,legal entity,3358006SBGEK8EC3HC67,4296015221,IND,IND,,Essel Mining & Industries Ltd -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,,small shareholder(s)  -> Hindalco Industries Ltd [59.45%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
Aditya Birla Management Corporation Pvt Ltd,E100000120031,legal entity,335800GITXOP4O6TQM65,5000053377,IND,IND,,Aditya Birla Management Corporation Pvt Ltd -> Essel Mining & Industries Ltd [unknown %] -> IGH Holdings Pvt Ltd [100.0%] -> Hindalco Industries Ltd [15.58%] -> Durgmanwadi Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233127,Durgmanwadi Mine,mineral-extraction,bauxite-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Garhidadar Mine [unknown %],,natural person(s),E100000123261,,,42233128,Garhidadar Mine,mineral-extraction,bauxite-mining
Madhya Pradesh Minerals Supply Co,E100002011115,,,,,,,Madhya Pradesh Minerals Supply Co -> Ghatania Mine [unknown %],,Madhya Pradesh Minerals Supply Co,E100002011115,,,42233129,Ghatania Mine,mineral-extraction,bauxite-mining
Manjare Girgaon Mines Pvt Ltd,E100002011116,,,,,,,Manjare Girgaon Mines Pvt Ltd -> Girgaon Mine [unknown %],,Manjare Girgaon Mines Pvt Ltd,E100002011116,,,42233130,Girgaon Mine,mineral-extraction,bauxite-mining
Milind Sardessai Infrastructure Logistics Pvt Ltd,E100002011117,,,,,,,Milind Sardessai Infrastructure Logistics Pvt Ltd -> Gudeghar Mine [unknown %],,Milind Sardessai Infrastructure Logistics Pvt Ltd,E100002011117,,,42233131,Gudeghar Mine,mineral-extraction,bauxite-mining
Government of India,E100001000397,state,,5000055448,,IND,,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Hindalco Industries Ltd [9.65%] -> Gurdari Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233132,Gurdari Mine,mineral-extraction,bauxite-mining
IGH Holdings Pvt Ltd,E100001010419,legal entity,335800E52FQAZNBKW310,5000932187,IND,IND,,IGH Holdings Pvt Ltd -> Hindalco Industries Ltd [15.58%] -> Gurdari Mine [unknown %],,Hindalco Industries Ltd,E100000120560,,,42233132,Gurdari Mine,mineral-extraction,bauxite-mining
