parent_name,parent_entity_id,parent_entity_type,parent_lei,parent_permid,parent_registration_country,parent_headquarter_country,overall_share_percent,ownership_path,ownership_path_datasource_ids,immediate_source_owner,immediate_source_owner_entity_id,source_operator,source_operator_id,source_id,source_name,source_sector,source_subsector
Dorabji Tata Trust,E100001016173,legal entity,335800INNVZE1RHS5X32,5035491195,IND,IND,0.47,Dorabji Tata Trust  -> Tata Sons Pvt Ltd [27.98%] -> Tata Steel Ltd [31.76%] -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Tata Steel Ltd,E100001010018,legal entity,335800E6C75YGSGD5T66,4295872420,IND,IND,5.24,Tata Steel Ltd -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Cyrus Investments Pvt Ltd,E100001016176,legal entity,984500LA8J846X478B64,4296983960,IND,IND,0.15,Cyrus Investments Pvt Ltd -> Tata Sons Pvt Ltd [9.0%] -> Tata Steel Ltd [31.76%] -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Tata Sons Pvt Ltd,E100000121405,legal entity,335800YLT7FVL71YN622,4296835432,IND,IND,1.66,Tata Sons Pvt Ltd -> Tata Steel Ltd [31.76%] -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,2.08,small shareholder(s)  -> Neelachal Ispat Nigam Ltd [2.08%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,0.38,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> Tata Steel Ltd [7.61%] -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,0.4,Life Insurance Corporation of India Ltd -> Tata Steel Ltd [7.61%] -> Neelachal Ispat Nigam Ltd [5.24%] -> Nilanchal Mine [100.0%],,Neelachal Ispat Nigam Ltd,E100001010157,,,43158286,Nilanchal Mine,mineral-extraction,iron-mining
Genova Multisolutions Pvt Ltd,E100001016565,legal entity,not found,5060559315,IND,IND,0.09,Genova Multisolutions Pvt Ltd -> Nalwa Sons Investments Ltd [11.12%] -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,10.95,natural person(s)  -> JSW Techno Projects Management Ltd [100.0%] -> JSW Steel Ltd [10.95%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Vinamra Consultancy Pvt Ltd,E100001010034,legal entity,not found,5055374875,IND,IND,0.73,Vinamra Consultancy Pvt Ltd -> JSW Holdings Ltd [9.76%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Vividh Finvest Pvt Ltd,E100001000521,legal entity,98450016C1B2B637EF67,5082241084,IND,IND,5.93,Vividh Finvest Pvt Ltd -> JSW Steel Ltd [5.93%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Nalwa Sons Investments Ltd,E100001010033,legal entity,984500C6BD9A0AD01026,4295873306,IND,IND,0.77,Nalwa Sons Investments Ltd -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
OPJ Trading Pvt Ltd,E100001010036,legal entity,33580085MID9TDUZQY75,5043420644,IND,IND,0.56,OPJ Trading Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Strata Multiventures Pvt Ltd,E100001010035,legal entity,not found,5060614941,IND,IND,0.56,Strata Multiventures Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
JSW Techno Projects Management Ltd,E100001010148,legal entity,335800ID2SEUMJ4UHQ09,5001102607,IND,IND,10.95,JSW Techno Projects Management Ltd -> JSW Steel Ltd [10.95%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Siddeshwari Tradex Pvt Ltd,E100001010037,legal entity,335800FGO8OPSHX7FC78,5055414139,IND,IND,0.85,Siddeshwari Tradex Pvt Ltd -> JSW Holdings Ltd [11.34%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
JSW Holdings Ltd,E100001000519,legal entity,9845006RA7A0B1490132,4295873178,IND,IND,7.5,JSW Holdings Ltd -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
JFE Steel International Europe BV,E100001010147,legal entity,3538004SYEDMHPTGRC96,5058584495,NLD,NLD,15.0,JFE Steel International Europe BV -> JSW Steel Ltd [15.0%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,53.15,small shareholder(s)  -> JSW Steel Ltd [53.15%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Virtuous Tradecorp Pvt Ltd,E100001001119,legal entity,9845001AD2BDJ6090537,5043428784,IND,IND,0.56,Virtuous Tradecorp Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
JSW Steel Ltd,E100001000516,legal entity,335800EK6HZSC4CVAJ09,4295872888,IND,IND,100.0,JSW Steel Ltd -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,7.21,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> JSW Steel Ltd [7.47%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,7.47,Life Insurance Corporation of India Ltd -> JSW Steel Ltd [7.47%] -> Nuagaon Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158289,Nuagaon Mine,mineral-extraction,iron-mining
Rungta Sons Pvt Ltd,E100001010016,legal entity,335800QQP1IVCNFR9O03,5035455976,IND,,100.0,Rungta Sons Pvt Ltd -> Oraghat Mine [100.0%],,Rungta Sons Pvt Ltd,E100001010016,,,43158293,Oraghat Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,0.19,natural person(s)  -> Life Insurance Corporation of India Ltd [2.09%] -> Steel Authority of India Ltd [9.0%] -> Panposh Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158298,Panposh Mine,mineral-extraction,iron-mining
Steel Authority of India Ltd,E100001000703,legal entity,335800ZJXMF183ZCQI90,4295872623,IND,IND,100.0,Steel Authority of India Ltd -> Panposh Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158298,Panposh Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,26.0,small shareholder(s)  -> Steel Authority of India Ltd [26.0%] -> Panposh Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158298,Panposh Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,65.0,Government of India  -> Steel Authority of India Ltd [65.0%] -> Panposh Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158298,Panposh Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,9.0,Life Insurance Corporation of India Ltd -> Steel Authority of India Ltd [9.0%] -> Panposh Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158298,Panposh Mine,mineral-extraction,iron-mining
Kalinga Commercial Co Ltd,E100002002880,legal entity,335800PZHZUESHN9A804,5001321596,IND,IND,100.0,Kalinga Commercial Co Ltd -> Putulpani Mine [100.0%],,Kalinga Commercial Co Ltd,E100002002880,,,43158307,Putulpani Mine,mineral-extraction,iron-mining
Geetarani Mohanty,E100002000419,legal entity,3358002LYPDF2JTKGD23,5084728220,IND,IND,100.0,Geetarani Mohanty  -> Raikela Mine [100.0%],,Geetarani Mohanty,E100002000419,,,43158309,Raikela Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,0.19,natural person(s)  -> Life Insurance Corporation of India Ltd [2.09%] -> Steel Authority of India Ltd [9.0%] -> Rajhara Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158313,Rajhara Mine,mineral-extraction,iron-mining
Steel Authority of India Ltd,E100001000703,legal entity,335800ZJXMF183ZCQI90,4295872623,IND,IND,100.0,Steel Authority of India Ltd -> Rajhara Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158313,Rajhara Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,26.0,small shareholder(s)  -> Steel Authority of India Ltd [26.0%] -> Rajhara Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158313,Rajhara Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,65.0,Government of India  -> Steel Authority of India Ltd [65.0%] -> Rajhara Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158313,Rajhara Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,9.0,Life Insurance Corporation of India Ltd -> Steel Authority of India Ltd [9.0%] -> Rajhara Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158313,Rajhara Mine,mineral-extraction,iron-mining
Genova Multisolutions Pvt Ltd,E100001016565,legal entity,not found,5060559315,IND,IND,0.09,Genova Multisolutions Pvt Ltd -> Nalwa Sons Investments Ltd [11.12%] -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,10.95,natural person(s)  -> JSW Techno Projects Management Ltd [100.0%] -> JSW Steel Ltd [10.95%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Vinamra Consultancy Pvt Ltd,E100001010034,legal entity,not found,5055374875,IND,IND,0.73,Vinamra Consultancy Pvt Ltd -> JSW Holdings Ltd [9.76%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Vividh Finvest Pvt Ltd,E100001000521,legal entity,98450016C1B2B637EF67,5082241084,IND,IND,5.93,Vividh Finvest Pvt Ltd -> JSW Steel Ltd [5.93%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Nalwa Sons Investments Ltd,E100001010033,legal entity,984500C6BD9A0AD01026,4295873306,IND,IND,0.77,Nalwa Sons Investments Ltd -> JSW Holdings Ltd [10.24%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
OPJ Trading Pvt Ltd,E100001010036,legal entity,33580085MID9TDUZQY75,5043420644,IND,IND,0.56,OPJ Trading Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Strata Multiventures Pvt Ltd,E100001010035,legal entity,not found,5060614941,IND,IND,0.56,Strata Multiventures Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
JSW Techno Projects Management Ltd,E100001010148,legal entity,335800ID2SEUMJ4UHQ09,5001102607,IND,IND,10.95,JSW Techno Projects Management Ltd -> JSW Steel Ltd [10.95%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Siddeshwari Tradex Pvt Ltd,E100001010037,legal entity,335800FGO8OPSHX7FC78,5055414139,IND,IND,0.85,Siddeshwari Tradex Pvt Ltd -> JSW Holdings Ltd [11.34%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
JSW Holdings Ltd,E100001000519,legal entity,9845006RA7A0B1490132,4295873178,IND,IND,7.5,JSW Holdings Ltd -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
JFE Steel International Europe BV,E100001010147,legal entity,3538004SYEDMHPTGRC96,5058584495,NLD,NLD,15.0,JFE Steel International Europe BV -> JSW Steel Ltd [15.0%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,53.15,small shareholder(s)  -> JSW Steel Ltd [53.15%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Virtuous Tradecorp Pvt Ltd,E100001001119,legal entity,9845001AD2BDJ6090537,5043428784,IND,IND,0.56,Virtuous Tradecorp Pvt Ltd -> JSW Holdings Ltd [7.41%] -> JSW Steel Ltd [7.5%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
JSW Steel Ltd,E100001000516,legal entity,335800EK6HZSC4CVAJ09,4295872888,IND,IND,100.0,JSW Steel Ltd -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,7.21,Government of India  -> Life Insurance Corporation of India Ltd [96.5%] -> JSW Steel Ltd [7.47%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,7.47,Life Insurance Corporation of India Ltd -> JSW Steel Ltd [7.47%] -> Rama Mine [100.0%],,JSW Steel Ltd,E100001000516,,,43158314,Rama Mine,mineral-extraction,iron-mining
Mideast (India) Ltd,E100002002925,legal entity,not found,4295917643,IND,IND,23.61,Mideast (India) Ltd -> Mideast Integrated Steels Ltd [23.61%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,0.37,natural person(s)  -> Mideast Integrated Steels Ltd [0.37%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
Mesco Steel Ltd,E100001000682,legal entity,not found,5000931939,IND,IND,9.54,Mesco Steel Ltd -> Mideast Integrated Steels Ltd [9.54%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
Mesco Kalinga Steel Ltd,E100000130811,legal entity,not found,4296917434,IND,IND,7.25,Mesco Kalinga Steel Ltd -> Mideast Integrated Steels Ltd [7.25%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
Mideast Integrated Steels Ltd,E100001012134,legal entity,not found,5040197344,IND,IND,100.0,Mideast Integrated Steels Ltd -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
Mesco Mining Ltd,E100001012135,legal entity,not found,not found,,IND,12.33,Mesco Mining Ltd -> Mideast Integrated Steels Ltd [12.33%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,46.9,small shareholder(s)  -> Mideast Integrated Steels Ltd [46.9%] -> Roida Mine [100.0%],,Mideast Integrated Steels Ltd,E100001012134,,,43158325,Roida Mine,mineral-extraction,iron-mining
Rungta Sons Pvt Ltd,E100001010016,legal entity,335800QQP1IVCNFR9O03,5035455976,IND,,100.0,Rungta Sons Pvt Ltd -> Sanindpur Mine [100.0%],,Rungta Sons Pvt Ltd,E100001010016,,,43158332,Sanindpur Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Vedanta Inc [100.0%] -> Vedanta Resources Ltd [65.73%] -> Twin Star Holdings Ltd [unknown %] -> Vedanta Ltd [42.1%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Twin Star Holdings Ltd,E100001016214,legal entity,254900E3DPGYUT9I2F66,5000009518,MUS,MUS,42.1,Twin Star Holdings Ltd -> Vedanta Ltd [42.1%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Volcan Investments Cyprus Ltd,E100001010757,legal entity,2138008Z3UXXDDVQ3S20,5064673713,CYP,CYP,,Volcan Investments Cyprus Ltd -> Vedanta Resources Ltd [34.27%] -> Twin Star Holdings Ltd [unknown %] -> Vedanta Ltd [42.1%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Vedanta Holdings Mauritius II Ltd,E100001016215,legal entity,894500ANJHA7BPW5U641,5074850377,MUS,MUS,13.26,Vedanta Holdings Mauritius II Ltd -> Vedanta Ltd [13.26%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Vedanta Inc,E100001010756,legal entity,213800V1LKF52CA44390,5000038595,BHS,BHS,,Vedanta Inc -> Vedanta Resources Ltd [65.73%] -> Twin Star Holdings Ltd [unknown %] -> Vedanta Ltd [42.1%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,44.64,small shareholder(s)  -> Vedanta Ltd [44.64%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Vedanta Resources Ltd,E100000121514,legal entity,2138007MYEKPEAZQTW83,4295893857,GBR,GBR,,Vedanta Resources Ltd -> Twin Star Holdings Ltd [unknown %] -> Vedanta Ltd [42.1%] -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
Vedanta Ltd,E100001000479,legal entity,335800XDKX9KB5EMCO07,4295872982,IND,IND,100.0,Vedanta Ltd -> Sanquelim Mine [100.0%],,Vedanta Ltd,E100001000479,,,43158334,Sanquelim Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,85.61,small shareholder(s)  -> Prakash Industries Ltd [85.61%] -> Sirkagutu Mine [100.0%],,Prakash Industries Ltd,E100000121137,,,43158342,Sirkagutu Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,14.39,natural person(s)  -> Prakash Industries Ltd [14.39%] -> Sirkagutu Mine [100.0%],,Prakash Industries Ltd,E100000121137,,,43158342,Sirkagutu Mine,mineral-extraction,iron-mining
Prakash Industries Ltd,E100000121137,legal entity,335800AJ8RIOQC6DLM11,4295873868,IND,IND,100.0,Prakash Industries Ltd -> Sirkagutu Mine [100.0%],,Prakash Industries Ltd,E100000121137,,,43158342,Sirkagutu Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,100.0,natural person(s)  -> Suleipat Mine [100.0%],,natural person(s),E100000123261,,,43158349,Suleipat Mine,mineral-extraction,iron-mining
VM Salgaocar and Brother Pvt Ltd,E100002002808,legal entity,not found,not found,IND,IND,100.0,VM Salgaocar and Brother Pvt Ltd -> Surla Mine [100.0%],,VM Salgaocar and Brother Pvt Ltd,E100002002808,,,43158351,Surla Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,0.19,natural person(s)  -> Life Insurance Corporation of India Ltd [2.09%] -> Steel Authority of India Ltd [9.0%] -> Taldih Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158354,Taldih Mine,mineral-extraction,iron-mining
Steel Authority of India Ltd,E100001000703,legal entity,335800ZJXMF183ZCQI90,4295872623,IND,IND,100.0,Steel Authority of India Ltd -> Taldih Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158354,Taldih Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,26.0,small shareholder(s)  -> Steel Authority of India Ltd [26.0%] -> Taldih Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158354,Taldih Mine,mineral-extraction,iron-mining
Government of India,E100001000397,state,,5000055448,,IND,65.0,Government of India  -> Steel Authority of India Ltd [65.0%] -> Taldih Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158354,Taldih Mine,mineral-extraction,iron-mining
Life Insurance Corporation of India Ltd,E100001000520,legal entity,21380068NOA8WMH89Z35,4298477512,IND,IND,9.0,Life Insurance Corporation of India Ltd -> Steel Authority of India Ltd [9.0%] -> Taldih Mine [100.0%],,Steel Authority of India Ltd,E100001000703,,,43158354,Taldih Mine,mineral-extraction,iron-mining
Jindal Steel & Power Ltd,E100001000439,legal entity,335800UIKQBF6QO2NP15,4295874065,IND,IND,100.0,Jindal Steel & Power Ltd -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Virtuous Tradecorp Pvt Ltd [unknown %] -> Jindal Steel & Power Ltd [6.31%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
OPJ Trading Pvt Ltd,E100001010036,legal entity,33580085MID9TDUZQY75,5043420644,IND,IND,20.59,OPJ Trading Pvt Ltd -> Jindal Steel & Power Ltd [20.59%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
Opelina Sustainable Services Pvt Ltd,E100001010328,legal entity,335800H6I9ARSZKEWE61,5082461015,IND,IND,14.42,Opelina Sustainable Services Pvt Ltd -> Jindal Steel & Power Ltd [14.42%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
Siddeshwari Tradex Pvt Ltd,E100001010037,legal entity,335800FGO8OPSHX7FC78,5055414139,IND,IND,7.69,Siddeshwari Tradex Pvt Ltd -> Jindal Steel & Power Ltd [7.69%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
small shareholder(s),E100001015587,unknown entity,not applicable,not applicable,,,50.99,small shareholder(s)  -> Jindal Steel & Power Ltd [50.99%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
Virtuous Tradecorp Pvt Ltd,E100001001119,legal entity,9845001AD2BDJ6090537,5043428784,IND,IND,6.31,Virtuous Tradecorp Pvt Ltd -> Jindal Steel & Power Ltd [6.31%] -> Tensa Mine [100.0%],,Jindal Steel & Power Ltd,E100001000439,,,43158359,Tensa Mine,mineral-extraction,iron-mining
The Master Trust Bank of Japan Ltd,E100001000178,legal entity,5493009GCYS5Q8HOI372,4296024114,JPN,JPN,5.44,The Master Trust Bank of Japan Ltd -> Nippon Steel Corp [13.6%] -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
The Vanguard Group Inc,E100001010595,legal entity,5493002789CX3L0CJP65,4297651992,USA,USA,0.3,The Vanguard Group Inc -> BlackRock Inc [8.66%] -> ArcelorMittal SA [5.72%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
natural person(s),E100000123261,person,not applicable,not applicable,,,,natural person(s)  -> Nuavam Investments SARL [unknown %] -> ArcelorMittal SA [5.8%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
ArcelorMittal SA,E100000000687,legal entity,2EULGUTUI56JI9SAL165,5000030092,LUX,LUX,60.0,ArcelorMittal SA -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Nippon Steel Corp,E100000000652,legal entity,35380065QWQ4U2V3PA33,4295877313,JPN,JPN,40.0,Nippon Steel Corp -> ArcelorMittal Nippon Steel India Ltd [40.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
Nuavam Investments SARL,E100002004057,legal entity,2138003MPBWRQM24I491,5040949448,LUX,LUX,3.48,Nuavam Investments SARL -> ArcelorMittal SA [5.8%] -> ArcelorMittal Nippon Steel India Ltd [60.0%] -> Thakurani Mine [100.0%],,ArcelorMittal Nippon Steel India Ltd,E100000002455,,,43158360,Thakurani Mine,mineral-extraction,iron-mining
